Sample;Fineness
IMG_5905__aug_002.png;43,5
IMG_6152__aug_000.png;42,7
IMG_6152__aug_001.png;42,7
IMG_6152__aug_002.png;42,7
IMG_6153__aug_000.png;42,7
IMG_6153__aug_001.png;42,7
IMG_6153__aug_002.png;42,7
IMG_6155__aug_000.png;42,7
IMG_6155__aug_001.png;42,7
IMG_6155__aug_002.png;42,7
IMG_5830__aug_000.png;23,8
IMG_5830__aug_001.png;23,8
IMG_5830__aug_002.png;23,8
IMG_5831__aug_000.png;23,8
IMG_5831__aug_001.png;23,8
IMG_5831__aug_002.png;23,8
IMG_5832__aug_000.png;23,8
IMG_5832__aug_001.png;23,8
IMG_5832__aug_002.png;23,8
IMG_5833__aug_000.png;23,8
IMG_5833__aug_001.png;23,8
IMG_5833__aug_002.png;23,8
IMG_6360__aug_000.png;78,4
IMG_6360__aug_001.png;78,4
IMG_6360__aug_002.png;78,4
IMG_6361__aug_000.png;78,4
IMG_6361__aug_001.png;78,4
IMG_6361__aug_002.png;78,4
IMG_6362__aug_000.png;78,4
IMG_6362__aug_001.png;78,4
IMG_6362__aug_002.png;78,4
IMG_6363__aug_000.png;78,4
IMG_6363__aug_001.png;78,4
IMG_6363__aug_002.png;78,4
IMG_6015__aug_000.png;21,8
IMG_6015__aug_001.png;21,8
IMG_6015__aug_002.png;21,8
IMG_6016__aug_000.png;21,8
IMG_6016__aug_001.png;21,8
IMG_6016__aug_002.png;21,8
IMG_6017__aug_000.png;21,8
IMG_6017__aug_001.png;21,8
IMG_6017__aug_002.png;21,8
IMG_6018__aug_000.png;21,8
IMG_6018__aug_001.png;21,8
IMG_6018__aug_002.png;21,8
IMG_5946__aug_000.png;73,4
IMG_5946__aug_001.png;73,4
IMG_5946__aug_002.png;73,4
IMG_5947__aug_000.png;73,4
IMG_5947__aug_001.png;73,4
IMG_5947__aug_002.png;73,4
IMG_5949__aug_000.png;73,4
IMG_5949__aug_001.png;73,4
IMG_5949__aug_002.png;73,4
IMG_6079__aug_000.png;36,7
IMG_6079__aug_001.png;36,7
IMG_6079__aug_002.png;36,7
IMG_6080__aug_000.png;36,7
IMG_6080__aug_001.png;36,7
IMG_6080__aug_002.png;36,7
IMG_6081__aug_000.png;36,7
IMG_6081__aug_001.png;36,7
IMG_6081__aug_002.png;36,7
IMG_6082__aug_000.png;36,7
IMG_6082__aug_001.png;36,7
IMG_6082__aug_002.png;36,7
IMG_6240__aug_000.png;45,8
IMG_6240__aug_001.png;45,8
IMG_6240__aug_002.png;45,8
IMG_6241__aug_000.png;45,8
IMG_6241__aug_001.png;45,8
IMG_6241__aug_002.png;45,8
IMG_6242__aug_000.png;45,8
IMG_6242__aug_001.png;45,8
IMG_6242__aug_002.png;45,8
IMG_6243__aug_000.png;45,8
IMG_6243__aug_001.png;45,8
IMG_6243__aug_002.png;45,8
IMG_5999__aug_000.png;51,9
IMG_5999__aug_001.png;51,9
IMG_5999__aug_002.png;51,9
IMG_6000__aug_000.png;51,9
IMG_6000__aug_001.png;51,9
IMG_6000__aug_002.png;51,9
IMG_6002__aug_000.png;51,9
IMG_6002__aug_001.png;51,9
IMG_6002__aug_002.png;51,9
IMG_6087__aug_000.png;23,9
IMG_6087__aug_001.png;23,9
IMG_6087__aug_002.png;23,9
IMG_6088__aug_000.png;23,9
IMG_6088__aug_001.png;23,9
IMG_6088__aug_002.png;23,9
IMG_6089__aug_000.png;23,9
IMG_6089__aug_001.png;23,9
IMG_6089__aug_002.png;23,9
IMG_6090__aug_000.png;23,9
IMG_6090__aug_001.png;23,9
IMG_6090__aug_002.png;23,9
IMG_6220__aug_000.png;43,5
IMG_6220__aug_001.png;43,5
IMG_6220__aug_002.png;43,5
IMG_6221__aug_000.png;43,5
IMG_6221__aug_001.png;43,5
IMG_6221__aug_002.png;43,5
IMG_6222__aug_000.png;43,5
IMG_6222__aug_001.png;43,5
IMG_6222__aug_002.png;43,5
IMG_6223__aug_000.png;43,5
IMG_6223__aug_001.png;43,5
IMG_6223__aug_002.png;43,5
IMG_6091__aug_000.png;78,5
IMG_6091__aug_001.png;78,5
IMG_6091__aug_002.png;78,5
IMG_6092__aug_000.png;78,5
IMG_6092__aug_001.png;78,5
IMG_6092__aug_002.png;78,5
IMG_6093__aug_000.png;78,5
IMG_6093__aug_001.png;78,5
IMG_6093__aug_002.png;78,5
IMG_6094__aug_000.png;78,5
IMG_6094__aug_001.png;78,5
IMG_6094__aug_002.png;78,5
IMG_6083__aug_000.png;33,9
IMG_6083__aug_001.png;33,9
IMG_6083__aug_002.png;33,9
IMG_6084__aug_000.png;33,9
IMG_6084__aug_001.png;33,9
IMG_6084__aug_002.png;33,9
IMG_6085__aug_000.png;33,9
IMG_6085__aug_001.png;33,9
IMG_6085__aug_002.png;33,9
IMG_6086__aug_000.png;33,9
IMG_6086__aug_001.png;33,9
IMG_6086__aug_002.png;33,9
IMG_5838__aug_000.png;30,3
IMG_5838__aug_001.png;30,3
IMG_5838__aug_002.png;30,3
IMG_5839__aug_000.png;30,3
IMG_5839__aug_001.png;30,3
IMG_5839__aug_002.png;30,3
IMG_5840__aug_000.png;30,3
IMG_5840__aug_001.png;30,3
IMG_5840__aug_002.png;30,3
IMG_5841__aug_000.png;30,3
IMG_5841__aug_001.png;30,3
IMG_5841__aug_002.png;30,3
IMG_6184__aug_000.png;23,2
IMG_6184__aug_001.png;23,2
IMG_6184__aug_002.png;23,2
IMG_6185__aug_000.png;23,2
IMG_6185__aug_001.png;23,2
IMG_6185__aug_002.png;23,2
IMG_6186__aug_000.png;23,2
IMG_6186__aug_001.png;23,2
IMG_6186__aug_002.png;23,2
IMG_6187__aug_000.png;23,2
IMG_6187__aug_001.png;23,2
IMG_6187__aug_002.png;23,2
IMG_6128__aug_000.png;36,2
IMG_6128__aug_001.png;36,2
IMG_6128__aug_002.png;36,2
IMG_6129__aug_000.png;36,2
IMG_6129__aug_001.png;36,2
IMG_6129__aug_002.png;36,2
IMG_6130__aug_000.png;36,2
IMG_6130__aug_001.png;36,2
IMG_6130__aug_002.png;36,2
IMG_6131__aug_000.png;36,2
IMG_6131__aug_001.png;36,2
IMG_6131__aug_002.png;36,2
IMG_6372__aug_000.png;51,1
IMG_6372__aug_001.png;51,1
IMG_6372__aug_002.png;51,1
IMG_6373__aug_000.png;51,1
IMG_6373__aug_001.png;51,1
IMG_6373__aug_002.png;51,1
IMG_6374__aug_000.png;51,1
IMG_6374__aug_001.png;51,1
IMG_6374__aug_002.png;51,1
IMG_6375__aug_000.png;51,1
IMG_6375__aug_001.png;51,1
IMG_6375__aug_002.png;51,1
IMG_5874__aug_000.png;30,5
IMG_5874__aug_001.png;30,5
IMG_5874__aug_002.png;30,5
IMG_5875__aug_000.png;30,5
IMG_5875__aug_001.png;30,5
IMG_5875__aug_002.png;30,5
IMG_5876__aug_000.png;30,5
IMG_5876__aug_001.png;30,5
IMG_5876__aug_002.png;30,5
IMG_5877__aug_000.png;30,5
IMG_5877__aug_001.png;30,5
IMG_5877__aug_002.png;30,5
IMG_6164__aug_000.png;77,4
IMG_6164__aug_001.png;77,4
IMG_6164__aug_002.png;77,4
IMG_6165__aug_000.png;77,4
IMG_6165__aug_001.png;77,4
IMG_6165__aug_002.png;77,4
IMG_6166__aug_000.png;77,4
IMG_6166__aug_001.png;77,4
IMG_6166__aug_002.png;77,4
IMG_6167__aug_000.png;77,4
IMG_6167__aug_001.png;77,4
IMG_6167__aug_002.png;77,4
IMG_6272__aug_000.png;35
IMG_6272__aug_001.png;35
IMG_6272__aug_002.png;35
IMG_6273__aug_000.png;35
IMG_6273__aug_001.png;35
IMG_6273__aug_002.png;35
IMG_6274__aug_000.png;35
IMG_6274__aug_001.png;35
IMG_6274__aug_002.png;35
IMG_5826__aug_000.png;19,2
IMG_5826__aug_001.png;19,2
IMG_5826__aug_002.png;19,2
IMG_5827__aug_000.png;19,2
IMG_5827__aug_001.png;19,2
IMG_5827__aug_002.png;19,2
IMG_5829__aug_000.png;19,2
IMG_5829__aug_001.png;19,2
IMG_5829__aug_002.png;19,2
IMG_6328__aug_000.png;66,3
IMG_6328__aug_001.png;66,3
IMG_6328__aug_002.png;66,3
IMG_6329__aug_000.png;66,3
IMG_6329__aug_001.png;66,3
IMG_6329__aug_002.png;66,3
IMG_6330__aug_000.png;66,3
IMG_6330__aug_001.png;66,3
IMG_6330__aug_002.png;66,3
IMG_6331__aug_000.png;66,3
IMG_6331__aug_001.png;66,3
IMG_6331__aug_002.png;66,3
IMG_5799__aug_000.png;68,1
IMG_5799__aug_001.png;68,1
IMG_5799__aug_002.png;68,1
IMG_5800__aug_000.png;68,1
IMG_5800__aug_001.png;68,1
IMG_5800__aug_002.png;68,1
IMG_6103__aug_000.png;21,3
IMG_6103__aug_001.png;21,3
IMG_6103__aug_002.png;21,3
IMG_6104__aug_000.png;21,3
IMG_6104__aug_001.png;21,3
IMG_6104__aug_002.png;21,3
IMG_6105__aug_000.png;21,3
IMG_6105__aug_001.png;21,3
IMG_6105__aug_002.png;21,3
IMG_5918__aug_000.png;22,5
IMG_5918__aug_001.png;22,5
IMG_5918__aug_002.png;22,5
IMG_5919__aug_000.png;22,5
IMG_5919__aug_001.png;22,5
IMG_5919__aug_002.png;22,5
IMG_5920__aug_000.png;22,5
IMG_5920__aug_001.png;22,5
IMG_5920__aug_002.png;22,5
IMG_5921__aug_000.png;22,5
IMG_5921__aug_001.png;22,5
IMG_5921__aug_002.png;22,5
IMG_6068__aug_000.png;78,6
IMG_6068__aug_001.png;78,6
IMG_6068__aug_002.png;78,6
IMG_6069__aug_000.png;78,6
IMG_6069__aug_001.png;78,6
IMG_6069__aug_002.png;78,6
IMG_6070__aug_000.png;78,6
IMG_6070__aug_001.png;78,6
IMG_6070__aug_002.png;78,6
IMG_6216__aug_000.png;58,1
IMG_6216__aug_001.png;58,1
IMG_6216__aug_002.png;58,1
IMG_6217__aug_000.png;58,1
IMG_6217__aug_001.png;58,1
IMG_6217__aug_002.png;58,1
IMG_6218__aug_000.png;58,1
IMG_6218__aug_001.png;58,1
IMG_6218__aug_002.png;58,1
IMG_6219__aug_000.png;58,1
IMG_6219__aug_001.png;58,1
IMG_6219__aug_002.png;58,1
IMG_5882__aug_000.png;40,2
IMG_5882__aug_001.png;40,2
IMG_5882__aug_002.png;40,2
IMG_5883__aug_000.png;40,2
IMG_5883__aug_001.png;40,2
IMG_5883__aug_002.png;40,2
IMG_5884__aug_000.png;40,2
IMG_5884__aug_001.png;40,2
IMG_5884__aug_002.png;40,2
IMG_5885__aug_000.png;40,2
IMG_5885__aug_001.png;40,2
IMG_5885__aug_002.png;40,2
IMG_6260__aug_000.png;69,6
IMG_6260__aug_001.png;69,6
IMG_6260__aug_002.png;69,6
IMG_6261__aug_000.png;69,6
IMG_6261__aug_001.png;69,6
IMG_6261__aug_002.png;69,6
IMG_6262__aug_000.png;69,6
IMG_6262__aug_001.png;69,6
IMG_6262__aug_002.png;69,6
IMG_6148__aug_000.png;44,4
IMG_6148__aug_001.png;44,4
IMG_6148__aug_002.png;44,4
IMG_6150__aug_000.png;44,4
IMG_6150__aug_001.png;44,4
IMG_6150__aug_002.png;44,4
IMG_6151__aug_000.png;44,4
IMG_6151__aug_001.png;44,4
IMG_6151__aug_002.png;44,4
IMG_6007__aug_000.png;33,9
IMG_6007__aug_001.png;33,9
IMG_6007__aug_002.png;33,9
IMG_6008__aug_000.png;33,9
IMG_6008__aug_001.png;33,9
IMG_6008__aug_002.png;33,9
IMG_6010__aug_000.png;33,9
IMG_6010__aug_001.png;33,9
IMG_6010__aug_002.png;33,9
IMG_6403__aug_000.png;54,7
IMG_6403__aug_001.png;54,7
IMG_6403__aug_002.png;54,7
IMG_6404__aug_000.png;54,7
IMG_6404__aug_001.png;54,7
IMG_6404__aug_002.png;54,7
IMG_6405__aug_000.png;54,7
IMG_6405__aug_001.png;54,7
IMG_6405__aug_002.png;54,7
IMG_6406__aug_000.png;54,7
IMG_6406__aug_001.png;54,7
IMG_6406__aug_002.png;54,7
IMG_5765__aug_000.png;32,3
IMG_5765__aug_001.png;32,3
IMG_5765__aug_002.png;32,3
IMG_5766__aug_000.png;32,3
IMG_5766__aug_001.png;32,3
IMG_5766__aug_002.png;32,3
IMG_5767__aug_000.png;32,3
IMG_5767__aug_001.png;32,3
IMG_5767__aug_002.png;32,3
IMG_5768__aug_000.png;32,3
IMG_5768__aug_001.png;32,3
IMG_5768__aug_002.png;32,3
IMG_6232__aug_000.png;22,7
IMG_6232__aug_001.png;22,7
IMG_6232__aug_002.png;22,7
IMG_6233__aug_000.png;22,7
IMG_6233__aug_001.png;22,7
IMG_6233__aug_002.png;22,7
IMG_6234__aug_000.png;22,7
IMG_6234__aug_001.png;22,7
IMG_6234__aug_002.png;22,7
IMG_6235__aug_000.png;22,7
IMG_6235__aug_001.png;22,7
IMG_6235__aug_002.png;22,7
IMG_5814__aug_000.png;27,7
IMG_5814__aug_001.png;27,7
IMG_5814__aug_002.png;27,7
IMG_5815__aug_000.png;27,7
IMG_5815__aug_001.png;27,7
IMG_5815__aug_002.png;27,7
IMG_5816__aug_000.png;27,7
IMG_5816__aug_001.png;27,7
IMG_5816__aug_002.png;27,7
IMG_5817__aug_000.png;27,7
IMG_5817__aug_001.png;27,7
IMG_5817__aug_002.png;27,7
IMG_5938__aug_000.png;56,7
IMG_5938__aug_001.png;56,7
IMG_5938__aug_002.png;56,7
IMG_5939__aug_000.png;56,7
IMG_5939__aug_001.png;56,7
IMG_5939__aug_002.png;56,7
IMG_5940__aug_000.png;56,7
IMG_5940__aug_001.png;56,7
IMG_5940__aug_002.png;56,7
IMG_5941__aug_000.png;56,7
IMG_5941__aug_001.png;56,7
IMG_5941__aug_002.png;56,7
IMG_6063__aug_000.png;19
IMG_6063__aug_001.png;19
IMG_6063__aug_002.png;19
IMG_6064__aug_000.png;19
IMG_6064__aug_001.png;19
IMG_6064__aug_002.png;19
IMG_6065__aug_000.png;19
IMG_6065__aug_001.png;19
IMG_6065__aug_002.png;19
IMG_6066__aug_000.png;19
IMG_6066__aug_001.png;19
IMG_6066__aug_002.png;19
IMG_6391__aug_000.png;85,9
IMG_6391__aug_001.png;85,9
IMG_6391__aug_002.png;85,9
IMG_6392__aug_000.png;85,9
IMG_6392__aug_001.png;85,9
IMG_6392__aug_002.png;85,9
IMG_6393__aug_000.png;85,9
IMG_6393__aug_001.png;85,9
IMG_6393__aug_002.png;85,9
IMG_6394__aug_000.png;85,9
IMG_6394__aug_001.png;85,9
IMG_6394__aug_002.png;85,9
IMG_6252__aug_000.png;28,7
IMG_6252__aug_001.png;28,7
IMG_6252__aug_002.png;28,7
IMG_6253__aug_000.png;28,7
IMG_6253__aug_001.png;28,7
IMG_6253__aug_002.png;28,7
IMG_6254__aug_000.png;28,7
IMG_6254__aug_001.png;28,7
IMG_6254__aug_002.png;28,7
IMG_6255__aug_000.png;28,7
IMG_6255__aug_001.png;28,7
IMG_6255__aug_002.png;28,7
IMG_6320__aug_000.png;61,7
IMG_6320__aug_001.png;61,7
IMG_6320__aug_002.png;61,7
IMG_6321__aug_000.png;61,7
IMG_6321__aug_001.png;61,7
IMG_6321__aug_002.png;61,7
IMG_6323__aug_000.png;61,7
IMG_6323__aug_001.png;61,7
IMG_6323__aug_002.png;61,7
IMG_5802__aug_000.png;54,1
IMG_5802__aug_001.png;54,1
IMG_5802__aug_002.png;54,1
IMG_5803__aug_000.png;54,1
IMG_5803__aug_001.png;54,1
IMG_5803__aug_002.png;54,1
IMG_5804__aug_000.png;54,1
IMG_5804__aug_001.png;54,1
IMG_5804__aug_002.png;54,1
IMG_5805__aug_000.png;54,1
IMG_5805__aug_001.png;54,1
IMG_5805__aug_002.png;54,1
IMG_6204__aug_000.png;27,9
IMG_6204__aug_001.png;27,9
IMG_6204__aug_002.png;27,9
IMG_6205__aug_000.png;27,9
IMG_6205__aug_001.png;27,9
IMG_6205__aug_002.png;27,9
IMG_6206__aug_000.png;27,9
IMG_6206__aug_001.png;27,9
IMG_6206__aug_002.png;27,9
IMG_6207__aug_000.png;27,9
IMG_6207__aug_001.png;27,9
IMG_6207__aug_002.png;27,9
IMG_5898__aug_000.png;58,1
IMG_5898__aug_001.png;58,1
IMG_5898__aug_002.png;58,1
IMG_5899__aug_000.png;58,1
IMG_5899__aug_001.png;58,1
IMG_5899__aug_002.png;58,1
IMG_5900__aug_000.png;58,1
IMG_5900__aug_001.png;58,1
IMG_5900__aug_002.png;58,1
IMG_5901__aug_000.png;58,1
IMG_5901__aug_001.png;58,1
IMG_5901__aug_002.png;58,1
IMG_6312__aug_000.png;78,6
IMG_6312__aug_001.png;78,6
IMG_6312__aug_002.png;78,6
IMG_6313__aug_000.png;78,6
IMG_6313__aug_001.png;78,6
IMG_6313__aug_002.png;78,6
IMG_6315__aug_000.png;78,6
IMG_6315__aug_001.png;78,6
IMG_6315__aug_002.png;78,6
IMG_5858__aug_000.png;34,2
IMG_5858__aug_001.png;34,2
IMG_5858__aug_002.png;34,2
IMG_6336__aug_000.png;81,6
IMG_6336__aug_001.png;81,6
IMG_6336__aug_002.png;81,6
IMG_6337__aug_000.png;81,6
IMG_6337__aug_001.png;81,6
IMG_6337__aug_002.png;81,6
IMG_6338__aug_000.png;81,6
IMG_6338__aug_001.png;81,6
IMG_6338__aug_002.png;81,6
IMG_6339__aug_000.png;81,6
IMG_6339__aug_001.png;81,6
IMG_6339__aug_002.png;81,6
IMG_5786__aug_000.png;48,3
IMG_5786__aug_001.png;48,3
IMG_5786__aug_002.png;48,3
IMG_5787__aug_000.png;48,3
IMG_5787__aug_001.png;48,3
IMG_5787__aug_002.png;48,3
IMG_5788__aug_000.png;48,3
IMG_5788__aug_001.png;48,3
IMG_5788__aug_002.png;48,3
IMG_5789__aug_000.png;48,3
IMG_5789__aug_001.png;48,3
IMG_5789__aug_002.png;48,3
IMG_6180__aug_000.png;23,9
IMG_6180__aug_001.png;23,9
IMG_6180__aug_002.png;23,9
IMG_6181__aug_000.png;23,9
IMG_6181__aug_001.png;23,9
IMG_6181__aug_002.png;23,9
IMG_6182__aug_000.png;23,9
IMG_6182__aug_001.png;23,9
IMG_6182__aug_002.png;23,9
IMG_6183__aug_000.png;23,9
IMG_6183__aug_001.png;23,9
IMG_6183__aug_002.png;23,9
IMG_5910__aug_000.png;29,1
IMG_5910__aug_001.png;29,1
IMG_5910__aug_002.png;29,1
IMG_5911__aug_000.png;29,1
IMG_5911__aug_001.png;29,1
IMG_5911__aug_002.png;29,1
IMG_5912__aug_000.png;29,1
IMG_5912__aug_001.png;29,1
IMG_5912__aug_002.png;29,1
IMG_5913__aug_000.png;29,1
IMG_5913__aug_001.png;29,1
IMG_5913__aug_002.png;29,1
IMG_6364__aug_000.png;64,4
IMG_6364__aug_001.png;64,4
IMG_6364__aug_002.png;64,4
IMG_6365__aug_000.png;64,4
IMG_6365__aug_001.png;64,4
IMG_6365__aug_002.png;64,4
IMG_6366__aug_000.png;64,4
IMG_6366__aug_001.png;64,4
IMG_6366__aug_002.png;64,4
IMG_6367__aug_000.png;64,4
IMG_6367__aug_001.png;64,4
IMG_6367__aug_002.png;64,4
IMG_6348__aug_000.png;47,9
IMG_6348__aug_001.png;47,9
IMG_6348__aug_002.png;47,9
IMG_6349__aug_000.png;47,9
IMG_6349__aug_001.png;47,9
IMG_6349__aug_002.png;47,9
IMG_6350__aug_000.png;47,9
IMG_6350__aug_001.png;47,9
IMG_6350__aug_002.png;47,9
IMG_6351__aug_000.png;47,9
IMG_6351__aug_001.png;47,9
IMG_6351__aug_002.png;47,9
IMG_5962__aug_000.png;20,3
IMG_5962__aug_001.png;20,3
IMG_5962__aug_002.png;20,3
IMG_5963__aug_000.png;20,3
IMG_5963__aug_001.png;20,3
IMG_5963__aug_002.png;20,3
IMG_5964__aug_000.png;20,3
IMG_5964__aug_001.png;20,3
IMG_5964__aug_002.png;20,3
IMG_5965__aug_000.png;20,3
IMG_5965__aug_001.png;20,3
IMG_5965__aug_002.png;20,3
IMG_5854__aug_000.png;37,8
IMG_5854__aug_001.png;37,8
IMG_5854__aug_002.png;37,8
IMG_5855__aug_000.png;37,8
IMG_5855__aug_001.png;37,8
IMG_5855__aug_002.png;37,8
IMG_5856__aug_000.png;37,8
IMG_5856__aug_001.png;37,8
IMG_5856__aug_002.png;37,8
IMG_5857__aug_000.png;37,8
IMG_5857__aug_001.png;37,8
IMG_5857__aug_002.png;37,8
IMG_6288__aug_000.png;48,9
IMG_6288__aug_001.png;48,9
IMG_6288__aug_002.png;48,9
IMG_6289__aug_000.png;48,9
IMG_6289__aug_001.png;48,9
IMG_6289__aug_002.png;48,9
IMG_6290__aug_000.png;48,9
IMG_6290__aug_001.png;48,9
IMG_6290__aug_002.png;48,9
IMG_6291__aug_000.png;48,9
IMG_6291__aug_001.png;48,9
IMG_6291__aug_002.png;48,9
IMG_6176__aug_000.png;32,2
IMG_6176__aug_001.png;32,2
IMG_6176__aug_002.png;32,2
IMG_6177__aug_000.png;32,2
IMG_6177__aug_001.png;32,2
IMG_6177__aug_002.png;32,2
IMG_6178__aug_000.png;32,2
IMG_6178__aug_001.png;32,2
IMG_6178__aug_002.png;32,2
IMG_6179__aug_000.png;32,2
IMG_6179__aug_001.png;32,2
IMG_6179__aug_002.png;32,2
IMG_6317__aug_000.png;62,1
IMG_6317__aug_001.png;62,1
IMG_6317__aug_002.png;62,1
IMG_6043__aug_000.png;72,4
IMG_6043__aug_001.png;72,4
IMG_6043__aug_002.png;72,4
IMG_6044__aug_000.png;72,4
IMG_6044__aug_001.png;72,4
IMG_6044__aug_002.png;72,4
IMG_6045__aug_000.png;72,4
IMG_6045__aug_001.png;72,4
IMG_6045__aug_002.png;72,4
IMG_6046__aug_000.png;72,4
IMG_6046__aug_001.png;72,4
IMG_6046__aug_002.png;72,4
IMG_6304__aug_000.png;22,9
IMG_6304__aug_001.png;22,9
IMG_6304__aug_002.png;22,9
IMG_6305__aug_000.png;22,9
IMG_6305__aug_001.png;22,9
IMG_6305__aug_002.png;22,9
IMG_6306__aug_000.png;22,9
IMG_6306__aug_001.png;22,9
IMG_6306__aug_002.png;22,9
IMG_6307__aug_000.png;22,9
IMG_6307__aug_001.png;22,9
IMG_6307__aug_002.png;22,9
IMG_6352__aug_000.png;71,3
IMG_6352__aug_001.png;71,3
IMG_6352__aug_002.png;71,3
IMG_6353__aug_000.png;71,3
IMG_6353__aug_001.png;71,3
IMG_6353__aug_002.png;71,3
IMG_6354__aug_000.png;71,3
IMG_6354__aug_001.png;71,3
IMG_6354__aug_002.png;71,3
IMG_6355__aug_000.png;71,3
IMG_6355__aug_001.png;71,3
IMG_6355__aug_002.png;71,3
IMG_6248__aug_000.png;34,7
IMG_6248__aug_001.png;34,7
IMG_6248__aug_002.png;34,7
IMG_6249__aug_000.png;34,7
IMG_6249__aug_001.png;34,7
IMG_6249__aug_002.png;34,7
IMG_6250__aug_000.png;34,7
IMG_6250__aug_001.png;34,7
IMG_6250__aug_002.png;34,7
IMG_6251__aug_000.png;34,7
IMG_6251__aug_001.png;34,7
IMG_6251__aug_002.png;34,7
IMG_6300__aug_000.png;30,7
IMG_6300__aug_001.png;30,7
IMG_6300__aug_002.png;30,7
IMG_6301__aug_000.png;30,7
IMG_6301__aug_001.png;30,7
IMG_6301__aug_002.png;30,7
IMG_6302__aug_000.png;30,7
IMG_6302__aug_001.png;30,7
IMG_6302__aug_002.png;30,7
IMG_6303__aug_000.png;30,7
IMG_6303__aug_001.png;30,7
IMG_6303__aug_002.png;30,7
IMG_6292__aug_000.png;41,5
IMG_6292__aug_001.png;41,5
IMG_6292__aug_002.png;41,5
IMG_6293__aug_000.png;41,5
IMG_6293__aug_001.png;41,5
IMG_6293__aug_002.png;41,5
IMG_6294__aug_000.png;41,5
IMG_6294__aug_001.png;41,5
IMG_6294__aug_002.png;41,5
IMG_6295__aug_000.png;41,5
IMG_6295__aug_001.png;41,5
IMG_6295__aug_002.png;41,5
IMG_6244__aug_000.png;43,9
IMG_6244__aug_001.png;43,9
IMG_6244__aug_002.png;43,9
IMG_6245__aug_000.png;43,9
IMG_6245__aug_001.png;43,9
IMG_6245__aug_002.png;43,9
IMG_6246__aug_000.png;43,9
IMG_6246__aug_001.png;43,9
IMG_6246__aug_002.png;43,9
IMG_6247__aug_000.png;43,9
IMG_6247__aug_001.png;43,9
IMG_6247__aug_002.png;43,9
IMG_5890__aug_000.png;55,3
IMG_5890__aug_001.png;55,3
IMG_5890__aug_002.png;55,3
IMG_5891__aug_000.png;55,3
IMG_5891__aug_001.png;55,3
IMG_5891__aug_002.png;55,3
IMG_5892__aug_000.png;55,3
IMG_5892__aug_001.png;55,3
IMG_5892__aug_002.png;55,3
IMG_5893__aug_000.png;55,3
IMG_5893__aug_001.png;55,3
IMG_5893__aug_002.png;55,3
IMG_6188__aug_000.png;78,7
IMG_6188__aug_001.png;78,7
IMG_6188__aug_002.png;78,7
IMG_6189__aug_000.png;78,7
IMG_6189__aug_001.png;78,7
IMG_6189__aug_002.png;78,7
IMG_6190__aug_000.png;78,7
IMG_6190__aug_001.png;78,7
IMG_6190__aug_002.png;78,7
IMG_6191__aug_000.png;78,7
IMG_6191__aug_001.png;78,7
IMG_6191__aug_002.png;78,7
IMG_6324__aug_000.png;55,7
IMG_6324__aug_001.png;55,7
IMG_6324__aug_002.png;55,7
IMG_6325__aug_000.png;55,7
IMG_6325__aug_001.png;55,7
IMG_6325__aug_002.png;55,7
IMG_6326__aug_000.png;55,7
IMG_6326__aug_001.png;55,7
IMG_6326__aug_002.png;55,7
IMG_6327__aug_000.png;55,7
IMG_6327__aug_001.png;55,7
IMG_6327__aug_002.png;55,7
IMG_5966__aug_000.png;67,3
IMG_5966__aug_001.png;67,3
IMG_5966__aug_002.png;67,3
IMG_5967__aug_000.png;67,3
IMG_5967__aug_001.png;67,3
IMG_5967__aug_002.png;67,3
IMG_5969__aug_000.png;67,3
IMG_5969__aug_001.png;67,3
IMG_5969__aug_002.png;67,3
IMG_6212__aug_000.png;78,5
IMG_6212__aug_001.png;78,5
IMG_6212__aug_002.png;78,5
IMG_6213__aug_000.png;78,5
IMG_6213__aug_001.png;78,5
IMG_6213__aug_002.png;78,5
IMG_6214__aug_000.png;78,5
IMG_6214__aug_001.png;78,5
IMG_6214__aug_002.png;78,5
IMG_6215__aug_000.png;78,5
IMG_6215__aug_001.png;78,5
IMG_6215__aug_002.png;78,5
IMG_5870__aug_000.png;29,4
IMG_5870__aug_001.png;29,4
IMG_5870__aug_002.png;29,4
IMG_5871__aug_000.png;29,4
IMG_5871__aug_001.png;29,4
IMG_5871__aug_002.png;29,4
IMG_5872__aug_000.png;29,4
IMG_5872__aug_001.png;29,4
IMG_5872__aug_002.png;29,4
IMG_5873__aug_000.png;29,4
IMG_5873__aug_001.png;29,4
IMG_5873__aug_002.png;29,4
IMG_6144__aug_000.png;56,9
IMG_6144__aug_001.png;56,9
IMG_6144__aug_002.png;56,9
IMG_6145__aug_000.png;56,9
IMG_6145__aug_001.png;56,9
IMG_6145__aug_002.png;56,9
IMG_6146__aug_000.png;56,9
IMG_6146__aug_001.png;56,9
IMG_6146__aug_002.png;56,9
IMG_6147__aug_000.png;56,9
IMG_6147__aug_001.png;56,9
IMG_6147__aug_002.png;56,9
IMG_5958__aug_000.png;30,8
IMG_5958__aug_001.png;30,8
IMG_5958__aug_002.png;30,8
IMG_5959__aug_000.png;30,8
IMG_5959__aug_001.png;30,8
IMG_5959__aug_002.png;30,8
IMG_5960__aug_000.png;30,8
IMG_5960__aug_001.png;30,8
IMG_5960__aug_002.png;30,8
IMG_5961__aug_000.png;30,8
IMG_5961__aug_001.png;30,8
IMG_5961__aug_002.png;30,8
IMG_6168__aug_000.png;51,6
